,0-3m,3-6m,6-9m,9-12m
0-3m,0.5238095238095238,0.6111111111111112,0.7692307692307693,0.75
3-6m,0.6190476190476191,0.8333333333333334,0.8461538461538461,0.6875
6-9m,0.8095238095238095,0.7777777777777778,0.8461538461538461,0.8125
9-12m,0.5714285714285714,0.6111111111111112,0.7692307692307693,0.5625
