,0-3m,3-6m,6-9m,9-12m
0-3m,0.6531963257318543,0.7002167012744929,0.7764351460505308,0.6860018870358944
3-6m,0.5330606806259158,0.728102958585872,0.7162192508346354,0.6178608074324607
6-9m,0.6350246554426502,0.5793903968441816,0.5913690955251056,0.5130295730210113
9-12m,0.49990695785479056,0.533037459738591,0.6361247180751823,0.4843195773878074
