,0-3m,3-6m,6-9m,9-12m
0-3m,0.7555555555555555,0.7317073170731707,0.7647058823529411,0.7
3-6m,0.7272727272727273,0.7647058823529411,0.8148148148148148,0.8
6-9m,0.75,0.75,0.8148148148148148,0.7333333333333333
9-12m,0.7272727272727273,0.7317073170731707,0.7333333333333333,0.75
