,0-3m,3-6m,6-9m,9-12m
0-3m,0.8372093023255814,0.8888888888888888,0.8387096774193549,0.8125
3-6m,0.8048780487804879,0.8823529411764706,0.8275862068965517,0.8333333333333334
6-9m,0.8235294117647058,0.9310344827586207,0.84,0.8333333333333334
9-12m,0.0,0.0,0.0,0.0
