,0-3m,3-6m,6-9m,9-12m
0-3m,0.8106007819386807,0.8438288317216927,0.7835720836956882,0.7909893192050973
3-6m,0.8062048620418103,0.8305352219128459,0.8017545156309415,0.8077420242262086
6-9m,0.8369137532076936,0.8706331900959239,0.8136424011366035,0.8135403058506884
9-12m,0.0,0.0,0.0,0.0
