,0-3m,3-6m,6-9m,9-12m
0-3m,0.7346938775510204,0.6956521739130435,0.6341463414634146,0.6190476190476191
3-6m,0.7333333333333333,0.7317073170731707,0.6486486486486487,0.6944444444444444
6-9m,0.7567567567567568,0.75,0.7241379310344828,0.7142857142857143
9-12m,0.0,0.0,0.0,0.0
