,0-3m,3-6m,6-9m,9-12m
0-3m,0.782608695652174,0.7804878048780488,0.7222222222222222,0.7027027027027027
3-6m,0.7674418604651163,0.8,0.7272727272727273,0.7575757575757576
6-9m,0.7887323943661971,0.8307692307692308,0.7777777777777778,0.7692307692307693
9-12m,0.0,0.0,0.0,0.0
