,0-3m,3-6m,6-9m,9-12m
0-3m,0.7708659880032633,0.7244303901102146,0.8630021938845468,0.8141868095672443
3-6m,0.7568383820113715,0.7293125449923695,0.8660907719731249,0.8214995200049547
6-9m,0.7554562214030205,0.7331004237802482,0.8660907719731249,0.8171074634747404
9-12m,0.7846494595946552,0.7554853010670863,0.8798177857001386,0.8377409508383773
