,0-3m,3-6m,6-9m,9-12m
0-3m,0.6530612244897959,0.7619047619047619,0.6470588235294118,0.7027027027027027
3-6m,0.6530612244897959,0.7619047619047619,0.6470588235294118,0.7027027027027027
6-9m,0.7169811320754716,0.6666666666666666,0.7027027027027027,0.6341463414634146
9-12m,0.4878048780487805,0.3783783783783784,0.4,0.35294117647058826
