,0-3m,3-6m,6-9m,9-12m
0-3m,0.7163561076604555,0.8292181069958847,0.8299595141700405,0.7961956521739131
3-6m,0.7225672877846792,0.8251028806584362,0.8218623481781376,0.8315217391304348
6-9m,0.6977225672877847,0.8292181069958848,0.8744939271255061,0.7445652173913044
9-12m,0.4906832298136646,0.39917695473251025,0.40485829959514175,0.36141304347826086
