,0-3m,3-6m,6-9m,9-12m
0-3m,0.7647058823529412,0.8701825557809331,0.7233333333333333,0.6815476190476191
3-6m,0.7435897435897436,0.8036363636363636,0.7048872180451128,0.6206896551724138
6-9m,0.8402173913043478,0.7634285714285713,0.7372742200328408,0.6694444444444445
9-12m,0.8705128205128205,0.8854166666666667,0.770334928229665,0.7249575551782682
