,0-3m,3-6m,6-9m,9-12m
0-3m,0.9092104433121269,0.9210065056033241,0.7646611558247027,0.725538005267604
3-6m,0.8696978497672473,0.76837746941571,0.7505108552869781,0.657395803331714
6-9m,0.898579801496905,0.8214659083593256,0.7917230700917036,0.7311963619398122
9-12m,0.9308529776051296,0.9009695582085123,0.8534789615127989,0.8206856251375427
