,0-3m,3-6m,6-9m,9-12m
0-3m,0.6764705882352942,0.7586206896551724,0.72,0.75
3-6m,0.717948717948718,0.7878787878787878,0.7857142857142857,0.7241379310344828
6-9m,0.825,0.8,0.8620689655172413,0.8333333333333334
9-12m,0.8461538461538461,0.9444444444444444,0.9090909090909091,0.8387096774193549
