,0-3m,3-6m,6-9m,9-12m
0-3m,0.7391304347826086,0.6521739130434783,0.65,0.5833333333333334
3-6m,0.7272727272727273,0.8125,0.8461538461538461,0.8571428571428571
6-9m,0.8333333333333334,0.6818181818181818,0.8461538461538461,0.7857142857142857
9-12m,0.7272727272727273,0.6521739130434783,0.6875,0.75
