,0-3m,3-6m,6-9m,9-12m
0-3m,0.8041666666666667,0.8055555555555556,1.0,1.0
3-6m,0.4583333333333333,0.3666666666666667,0.6388888888888888,0.5888888888888889
6-9m,0.7708333333333333,0.525,0.5555555555555556,0.5833333333333333
9-12m,0.16666666666666666,0.9484126984126984,0.8261904761904761,0.7
