,0-3m,3-6m,6-9m,9-12m
0-3m,1.0,1.0,0.75,0.6666666666666666
3-6m,0.5,1.0,1.0,0.6666666666666666
6-9m,0.75,0.25,0.6666666666666666,1.0
9-12m,0.0,0.8333333333333334,0.4,0.5
