,0-3m,3-6m,6-9m,9-12m
0-3m,0.8888888888888888,0.8571428571428571,0.8571428571428571,0.8
3-6m,0.5,0.5,0.75,0.5714285714285714
6-9m,0.75,0.2857142857142857,0.6666666666666666,0.8
9-12m,0.0,0.8333333333333334,0.5714285714285714,0.4
