,0-3m,3-6m,6-9m,9-12m
0-3m,0.5238095238095238,0.6111111111111112,0.7692307692307693,0.625
3-6m,0.38095238095238093,0.5555555555555556,0.6153846153846154,0.5625
6-9m,0.5238095238095238,0.7777777777777778,0.8461538461538461,0.6875
9-12m,0.5714285714285714,0.6666666666666666,0.7692307692307693,0.625
