,0-3m,3-6m,6-9m,9-12m
0-3m,0.5,0.55,0.5882352941176471,0.43478260869565216
3-6m,0.5714285714285714,0.7142857142857143,0.7272727272727273,0.6923076923076923
6-9m,0.55,0.7,0.6111111111111112,0.55
9-12m,0.631578947368421,0.6,0.7142857142857143,0.625
