,0-3m,3-6m,6-9m,9-12m
0-3m,0.8,0.75,1.0,1.0
3-6m,0.5,0.3333333333333333,0.6,0.5
6-9m,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666
9-12m,0.0,0.8333333333333334,1.0,0.3333333333333333
