history_months,target_months,reference_period_months,target_reviewer_count,sequence_mode,seq_len,train_samples,test_samples,auc_roc,auc_pr,accuracy,precision,recall,f1,model_path
6,3,6,320,True,15,256,64,0.8601190476190476,0.8428255931016128,0.796875,0.8260869565217391,0.6785714285714286,0.7450980392156863,importants/irl_quarterly_2022q3/models/irl_h6m_t3m_fixed_seq.pth
12,3,6,320,True,15,256,64,0.8204365079365079,0.8392653964370862,0.765625,0.8095238095238095,0.6071428571428571,0.6938775510204082,importants/irl_quarterly_2022q3/models/irl_h12m_t3m_fixed_seq.pth
