,0-3m,3-6m,6-9m,9-12m
0-3m,0.7395833333333333,0.6534090909090908,0.9583333333333334,0.6022727272727273
3-6m,0.821969696969697,0.8205128205128205,0.8645833333333333,0.40740740740740744
6-9m,0.9733333333333334,0.9285714285714285,0.8833333333333334,0.6615384615384615
9-12m,0.8861111111111111,0.8633333333333334,0.6653846153846154,0.7083333333333334
