,0-3m,3-6m,6-9m,9-12m
0-3m,0.5919778138528138,0.6735693599329963,0.9444444444444444,0.5563492063492064
3-6m,0.8105820105820107,0.8011904761904762,0.9319245082402977,0.39830278558348736
6-9m,0.9651515151515153,0.9174999999999999,0.9155555555555556,0.5881404268246373
9-12m,0.8718267356425251,0.8316666666666667,0.6909986605836808,0.7455128205128204
