,0-3m,3-6m,6-9m,9-12m
0-3m,0.7368421052631579,0.6666666666666666,0.7692307692307693,0.5555555555555556
3-6m,0.75,0.7619047619047619,0.8,0.47619047619047616
6-9m,0.9090909090909091,0.7368421052631579,0.8421052631578947,0.6666666666666666
9-12m,0.6956521739130435,0.8,0.5,0.5454545454545454
