,0-3m,3-6m,6-9m,9-12m
0-3m,1.0,0.717948717948718,0.75,0.6176470588235294
3-6m,1.0,0.7317073170731707,0.7105263157894737,0.6666666666666666
6-9m,1.0,0.7619047619047619,0.7297297297297297,0.6410256410256411
9-12m,1.0,0.7804878048780488,0.7837837837837838,0.6944444444444444
