,0-3m,3-6m,6-9m,9-12m
0-3m,1.0,0.9655172413793104,0.96,0.875
3-6m,1.0,0.9090909090909091,0.9642857142857143,0.8275862068965517
6-9m,1.0,0.9142857142857143,0.9310344827586207,0.8333333333333334
9-12m,1.0,0.8888888888888888,0.8787878787878788,0.8064516129032258
