,0-3m,3-6m,6-9m,9-12m
0-3m,1.0,0.8407707910750507,0.82,0.6785714285714286
3-6m,1.0,0.8103030303030303,0.7781954887218047,0.7264890282131662
6-9m,1.0,0.8902857142857143,0.8719211822660098,0.7506944444444446
9-12m,1.0,0.9050925925925926,0.8365231259968102,0.731748726655348
