,0-3m,3-6m,6-9m,9-12m
0-3m,1.0,0.8842234701059739,0.8743036923591507,0.7945654027313087
3-6m,1.0,0.8671745897856018,0.7785229389612269,0.7486972559907672
6-9m,1.0000000000000002,0.9283337275668708,0.8674161204446061,0.7658094205691196
9-12m,1.0,0.9466466165121802,0.8920273162619363,0.8346440996618641
