,0-3m,3-6m,6-9m,9-12m
0-3m,0.8254163254163255,0.8148667601683031,0.8243055555555555,0.7429541595925298
3-6m,0.7439939939939941,0.7051192145862553,0.7054563492063493,0.6888794567062817
6-9m,0.8212530712530712,0.8239831697054699,0.8099206349206349,0.7244482173174873
9-12m,0.8361998361998363,0.827226507713885,0.849404761904762,0.7572156196943973
