,0-3m,3-6m,6-9m,9-12m
0-3m,0.7407407407407407,0.7272727272727273,0.7218045112781954,0.6405228758169934
3-6m,0.6805555555555556,0.6461538461538462,0.6349206349206349,0.625
6-9m,0.7310344827586207,0.732824427480916,0.7164179104477612,0.6518518518518519
9-12m,0.7346938775510204,0.7652173913043478,0.7716535433070866,0.6577181208053692
