,0-3m,3-6m,6-9m,9-12m
0-3m,0.6190476190476191,0.7777777777777778,0.9230769230769231,0.6875
3-6m,0.6666666666666666,0.7777777777777778,0.9230769230769231,0.75
6-9m,0.38095238095238093,0.5,0.6153846153846154,0.5
9-12m,0.7619047619047619,0.8333333333333334,0.6923076923076923,0.875
