,0-3m,3-6m,6-9m,9-12m
0-3m,0.6044564872154234,0.7525754396592215,0.8481968283099506,0.7206347850191118
3-6m,0.6039637817019707,0.7520561744605674,0.8275494929906695,0.757593226685551
6-9m,0.44291677241930616,0.6182814789453147,0.691442703577982,0.7457680453604367
9-12m,0.3869100529734807,0.411971545778569,0.36566308047156976,0.5176591114167448
